"","year","siteID","Covariate","Value","perName","fish.model"
"1651",1980,"chuitna","MJJA_max",132.3302752,"Chuitna",1
"1652",1981,"chuitna","MJJA_max",171.5474006,"Chuitna",1
"1653",1982,"chuitna","MJJA_max",107.1559633,"Chuitna",1
"1654",1983,"chuitna","MJJA_max",128.117737,"Chuitna",1
"1655",1984,"chuitna","MJJA_max",171.3761468,"Chuitna",1
"1656",1985,"chuitna","MJJA_max",121.8470948,"Chuitna",1
"1657",1986,"chuitna","MJJA_max",139.3547401,"Chuitna",1
"1658",1987,"chuitna","MJJA_max",94.82568807,"Chuitna",1
"1659",1988,"chuitna","MJJA_max",137.0214067,"Chuitna",1
"1660",1989,"chuitna","MJJA_max",170.1926606,"Chuitna",1
"1661",1990,"chuitna","MJJA_max",104.0902141,"Chuitna",1
"1662",1991,"chuitna","MJJA_max",98.44495413,"Chuitna",1
"1663",1992,"chuitna","MJJA_max",109.2385321,"Chuitna",1
"1664",1993,"chuitna","MJJA_max",164.5198777,"Chuitna",1
"1665",1994,"chuitna","MJJA_max",90.74006116,"Chuitna",1
"1666",1995,"chuitna","MJJA_max",113.2385321,"Chuitna",1
"1667",1996,"chuitna","MJJA_max",118.6314985,"Chuitna",1
"1668",1997,"chuitna","MJJA_max",136.3119266,"Chuitna",1
"1669",1998,"chuitna","MJJA_max",113.0840979,"Chuitna",1
"1670",1999,"chuitna","MJJA_max",134.146789,"Chuitna",1
"1671",2000,"chuitna","MJJA_max",123.1192661,"Chuitna",1
"1672",2001,"chuitna","MJJA_max",104.3119266,"Chuitna",1
"1673",2002,"chuitna","MJJA_max",135.1039755,"Chuitna",1
"1674",2003,"chuitna","MJJA_max",110.2018349,"Chuitna",1
"1675",2004,"chuitna","MJJA_max",55.89296636,"Chuitna",1
"1676",2005,"chuitna","MJJA_max",80.20489297,"Chuitna",1
"1677",2006,"chuitna","MJJA_max",211.3195719,"Chuitna",1
"1678",2007,"chuitna","MJJA_max",90.29969419,"Chuitna",1
"1679",2008,"chuitna","MJJA_max",97.76452599,"Chuitna",1
"1680",2009,"chuitna","MJJA_max",89.58409786,"Chuitna",1
"1681",1980,"crooked","MJJA_max",85.96969697,"Crooked",1
"1682",1981,"crooked","MJJA_max",123.4356061,"Crooked",1
"1683",1982,"crooked","MJJA_max",44.68181818,"Crooked",1
"1684",1983,"crooked","MJJA_max",75.60984849,"Crooked",1
"1685",1984,"crooked","MJJA_max",125.9318182,"Crooked",1
"1686",1985,"crooked","MJJA_max",81.52272727,"Crooked",1
"1687",1986,"crooked","MJJA_max",95.59090909,"Crooked",1
"1688",1987,"crooked","MJJA_max",41.46969697,"Crooked",1
"1689",1988,"crooked","MJJA_max",101.0606061,"Crooked",1
"1690",1989,"crooked","MJJA_max",98.36363636,"Crooked",1
"1691",1990,"crooked","MJJA_max",56.21969697,"Crooked",1
"1692",1991,"crooked","MJJA_max",72.51893939,"Crooked",1
"1693",1992,"crooked","MJJA_max",81.53787879,"Crooked",1
"1694",1993,"crooked","MJJA_max",102.2424242,"Crooked",1
"1695",1994,"crooked","MJJA_max",34.85227273,"Crooked",1
"1696",1995,"crooked","MJJA_max",91.86742424,"Crooked",1
"1697",1996,"crooked","MJJA_max",63.06060606,"Crooked",1
"1698",1997,"crooked","MJJA_max",82.99242424,"Crooked",1
"1699",1998,"crooked","MJJA_max",54.16666667,"Crooked",1
"1700",1999,"crooked","MJJA_max",93.53030303,"Crooked",1
"1701",2000,"crooked","MJJA_max",79.875,"Crooked",1
"1702",2001,"crooked","MJJA_max",58.58712121,"Crooked",1
"1703",2002,"crooked","MJJA_max",91.87878788,"Crooked",1
"1704",2003,"crooked","MJJA_max",74.81439394,"Crooked",1
"1705",2004,"crooked","MJJA_max",24.07575758,"Crooked",1
"1706",2005,"crooked","MJJA_max",50.29166667,"Crooked",1
"1707",2006,"crooked","MJJA_max",133.5113636,"Crooked",1
"1708",2007,"crooked","MJJA_max",46.21590909,"Crooked",1
"1709",2008,"crooked","MJJA_max",76.64393939,"Crooked",1
"1710",2009,"crooked","MJJA_max",67.56060606,"Crooked",1
"1711",1980,"deep","MJJA_max",80.10104167,"Deep",1
"1712",1981,"deep","MJJA_max",112.025,"Deep",1
"1713",1982,"deep","MJJA_max",55.59583333,"Deep",1
"1714",1983,"deep","MJJA_max",67.31041667,"Deep",1
"1715",1984,"deep","MJJA_max",115.3125,"Deep",1
"1716",1985,"deep","MJJA_max",95.61875,"Deep",1
"1717",1986,"deep","MJJA_max",97.23958333,"Deep",1
"1718",1987,"deep","MJJA_max",53.34791667,"Deep",1
"1719",1988,"deep","MJJA_max",92.81875,"Deep",1
"1720",1989,"deep","MJJA_max",94.00729167,"Deep",1
"1721",1990,"deep","MJJA_max",58.09166667,"Deep",1
"1722",1991,"deep","MJJA_max",72.55729167,"Deep",1
"1723",1992,"deep","MJJA_max",75.48541667,"Deep",1
"1724",1993,"deep","MJJA_max",91.06458333,"Deep",1
"1725",1994,"deep","MJJA_max",49.16041667,"Deep",1
"1726",1995,"deep","MJJA_max",102.5989583,"Deep",1
"1727",1996,"deep","MJJA_max",55.41770833,"Deep",1
"1728",1997,"deep","MJJA_max",72.50416667,"Deep",1
"1729",1998,"deep","MJJA_max",73.93020833,"Deep",1
"1730",1999,"deep","MJJA_max",84.58125,"Deep",1
"1731",2000,"deep","MJJA_max",110.378125,"Deep",1
"1732",2001,"deep","MJJA_max",77.47604167,"Deep",1
"1733",2002,"deep","MJJA_max",82.57291667,"Deep",1
"1734",2003,"deep","MJJA_max",68.00104167,"Deep",1
"1735",2004,"deep","MJJA_max",32.84270833,"Deep",1
"1736",2005,"deep","MJJA_max",49.54583333,"Deep",1
"1737",2006,"deep","MJJA_max",118.478125,"Deep",1
"1738",2007,"deep","MJJA_max",61.46979167,"Deep",1
"1739",2008,"deep","MJJA_max",106.1770833,"Deep",1
"1740",2009,"deep","MJJA_max",61.090625,"Deep",1
"1741",1980,"deshka","MJJA_max",93.21945946,"Deshka",1
"1742",1981,"deshka","MJJA_max",142.350991,"Deshka",1
"1743",1982,"deshka","MJJA_max",100.729009,"Deshka",1
"1744",1983,"deshka","MJJA_max",110.4147748,"Deshka",1
"1745",1984,"deshka","MJJA_max",127.2854054,"Deshka",1
"1746",1985,"deshka","MJJA_max",97.71243243,"Deshka",1
"1747",1986,"deshka","MJJA_max",113.9891892,"Deshka",1
"1748",1987,"deshka","MJJA_max",78.66198198,"Deshka",1
"1749",1988,"deshka","MJJA_max",99.87783784,"Deshka",1
"1750",1989,"deshka","MJJA_max",158.5704505,"Deshka",1
"1751",1990,"deshka","MJJA_max",93.94918919,"Deshka",1
"1752",1991,"deshka","MJJA_max",73.17333333,"Deshka",1
"1753",1992,"deshka","MJJA_max",78.85585586,"Deshka",1
"1754",1993,"deshka","MJJA_max",143.8111712,"Deshka",1
"1755",1994,"deshka","MJJA_max",73.01765766,"Deshka",1
"1756",1995,"deshka","MJJA_max",69.31351351,"Deshka",1
"1757",1996,"deshka","MJJA_max",104.6825225,"Deshka",1
"1758",1997,"deshka","MJJA_max",129.8630631,"Deshka",1
"1759",1998,"deshka","MJJA_max",104.1034234,"Deshka",1
"1760",1999,"deshka","MJJA_max",105.2183784,"Deshka",1
"1761",2000,"deshka","MJJA_max",71.91675676,"Deshka",1
"1762",2001,"deshka","MJJA_max",86.27387387,"Deshka",1
"1763",2002,"deshka","MJJA_max",113.5484685,"Deshka",1
"1764",2003,"deshka","MJJA_max",85.59135135,"Deshka",1
"1765",2004,"deshka","MJJA_max",75.14774775,"Deshka",1
"1766",2005,"deshka","MJJA_max",80.07063063,"Deshka",1
"1767",2006,"deshka","MJJA_max",187.4468469,"Deshka",1
"1768",2007,"deshka","MJJA_max",75.6154955,"Deshka",1
"1769",2008,"deshka","MJJA_max",59.3981982,"Deshka",1
"1770",2009,"deshka","MJJA_max",75.78522523,"Deshka",1
"1771",1980,"kenai_early","MJJA_max",119.2556664,"Kenai_early",NA
"1772",1981,"kenai_early","MJJA_max",192.8259293,"Kenai_early",NA
"1773",1982,"kenai_early","MJJA_max",65.59564823,"Kenai_early",NA
"1774",1983,"kenai_early","MJJA_max",104.4351768,"Kenai_early",NA
"1775",1984,"kenai_early","MJJA_max",149.4125113,"Kenai_early",NA
"1776",1985,"kenai_early","MJJA_max",114.9709882,"Kenai_early",NA
"1777",1986,"kenai_early","MJJA_max",132.2674524,"Kenai_early",NA
"1778",1987,"kenai_early","MJJA_max",67.17225748,"Kenai_early",NA
"1779",1988,"kenai_early","MJJA_max",139.7923844,"Kenai_early",NA
"1780",1989,"kenai_early","MJJA_max",129.0090662,"Kenai_early",NA
"1781",1990,"kenai_early","MJJA_max",77.06618314,"Kenai_early",NA
"1782",1991,"kenai_early","MJJA_max",123.7026292,"Kenai_early",NA
"1783",1992,"kenai_early","MJJA_max",116.819583,"Kenai_early",NA
"1784",1993,"kenai_early","MJJA_max",145.5947416,"Kenai_early",NA
"1785",1994,"kenai_early","MJJA_max",61.28105168,"Kenai_early",NA
"1786",1995,"kenai_early","MJJA_max",110.6310064,"Kenai_early",NA
"1787",1996,"kenai_early","MJJA_max",85.17407072,"Kenai_early",NA
"1788",1997,"kenai_early","MJJA_max",118.7941976,"Kenai_early",NA
"1789",1998,"kenai_early","MJJA_max",86.47416138,"Kenai_early",NA
"1790",1999,"kenai_early","MJJA_max",126.4025385,"Kenai_early",NA
"1791",2000,"kenai_early","MJJA_max",100.1396192,"Kenai_early",NA
"1792",2001,"kenai_early","MJJA_max",78.35267452,"Kenai_early",NA
"1793",2002,"kenai_early","MJJA_max",124.130553,"Kenai_early",NA
"1794",2003,"kenai_early","MJJA_max",96.11151405,"Kenai_early",NA
"1795",2004,"kenai_early","MJJA_max",73.10970082,"Kenai_early",NA
"1796",2005,"kenai_early","MJJA_max",106.0797824,"Kenai_early",NA
"1797",2006,"kenai_early","MJJA_max",183.0081596,"Kenai_early",NA
"1798",2007,"kenai_early","MJJA_max",71.64641886,"Kenai_early",NA
"1799",2008,"kenai_early","MJJA_max",115.5856754,"Kenai_early",NA
"1800",2009,"kenai_early","MJJA_max",104.3009973,"Kenai_early",NA
"1801",1980,"kenai_late","MJJA_max",120.7,"Kenai_late",1
"1802",1981,"kenai_late","MJJA_max",213.2363954,"Kenai_late",1
"1803",1982,"kenai_late","MJJA_max",68.56639535,"Kenai_late",1
"1804",1983,"kenai_late","MJJA_max",109.4969767,"Kenai_late",1
"1805",1984,"kenai_late","MJJA_max",142.4903488,"Kenai_late",1
"1806",1985,"kenai_late","MJJA_max",116.5355814,"Kenai_late",1
"1807",1986,"kenai_late","MJJA_max",136.0648837,"Kenai_late",1
"1808",1987,"kenai_late","MJJA_max",72.85976744,"Kenai_late",1
"1809",1988,"kenai_late","MJJA_max",141.5404651,"Kenai_late",1
"1810",1989,"kenai_late","MJJA_max",132.1118605,"Kenai_late",1
"1811",1990,"kenai_late","MJJA_max",80.44651163,"Kenai_late",1
"1812",1991,"kenai_late","MJJA_max",137.9456977,"Kenai_late",1
"1813",1992,"kenai_late","MJJA_max",125.7068605,"Kenai_late",1
"1814",1993,"kenai_late","MJJA_max",154.5345349,"Kenai_late",1
"1815",1994,"kenai_late","MJJA_max",65.34174419,"Kenai_late",1
"1816",1995,"kenai_late","MJJA_max",105.1589535,"Kenai_late",1
"1817",1996,"kenai_late","MJJA_max",88.65197674,"Kenai_late",1
"1818",1997,"kenai_late","MJJA_max",127.1480233,"Kenai_late",1
"1819",1998,"kenai_late","MJJA_max",93.85674419,"Kenai_late",1
"1820",1999,"kenai_late","MJJA_max",123.0982558,"Kenai_late",1
"1821",2000,"kenai_late","MJJA_max",89.96372093,"Kenai_late",1
"1822",2001,"kenai_late","MJJA_max",74.95651163,"Kenai_late",1
"1823",2002,"kenai_late","MJJA_max",127.5466279,"Kenai_late",1
"1824",2003,"kenai_late","MJJA_max",98.98418605,"Kenai_late",1
"1825",2004,"kenai_late","MJJA_max",78.30465116,"Kenai_late",1
"1826",2005,"kenai_late","MJJA_max",124.180814,"Kenai_late",1
"1827",2006,"kenai_late","MJJA_max",190.7633721,"Kenai_late",1
"1828",2007,"kenai_late","MJJA_max",80.56511628,"Kenai_late",1
"1829",2008,"kenai_late","MJJA_max",110.3245349,"Kenai_late",1
"1830",2009,"kenai_late","MJJA_max",111.4788372,"Kenai_late",1
"1831",1980,"lewis","MJJA_max",117.5454546,"Lewis",NA
"1832",1981,"lewis","MJJA_max",170.0707071,"Lewis",NA
"1833",1982,"lewis","MJJA_max",108.2828283,"Lewis",NA
"1834",1983,"lewis","MJJA_max",120.2323232,"Lewis",NA
"1835",1984,"lewis","MJJA_max",161.6026936,"Lewis",NA
"1836",1985,"lewis","MJJA_max",112.4915825,"Lewis",NA
"1837",1986,"lewis","MJJA_max",132.5858586,"Lewis",NA
"1838",1987,"lewis","MJJA_max",90.54545455,"Lewis",NA
"1839",1988,"lewis","MJJA_max",124.8787879,"Lewis",NA
"1840",1989,"lewis","MJJA_max",168.6734007,"Lewis",NA
"1841",1990,"lewis","MJJA_max",94.44107744,"Lewis",NA
"1842",1991,"lewis","MJJA_max",90.1043771,"Lewis",NA
"1843",1992,"lewis","MJJA_max",100.2895623,"Lewis",NA
"1844",1993,"lewis","MJJA_max",158.023569,"Lewis",NA
"1845",1994,"lewis","MJJA_max",74.95622896,"Lewis",NA
"1846",1995,"lewis","MJJA_max",100.3434343,"Lewis",NA
"1847",1996,"lewis","MJJA_max",110.4680135,"Lewis",NA
"1848",1997,"lewis","MJJA_max",137.7946128,"Lewis",NA
"1849",1998,"lewis","MJJA_max",102.4208754,"Lewis",NA
"1850",1999,"lewis","MJJA_max",123.7003367,"Lewis",NA
"1851",2000,"lewis","MJJA_max",109.5050505,"Lewis",NA
"1852",2001,"lewis","MJJA_max",106.5151515,"Lewis",NA
"1853",2002,"lewis","MJJA_max",129.4781145,"Lewis",NA
"1854",2003,"lewis","MJJA_max",100.956229,"Lewis",NA
"1855",2004,"lewis","MJJA_max",65.51178451,"Lewis",NA
"1856",2005,"lewis","MJJA_max",79.76094276,"Lewis",NA
"1857",2006,"lewis","MJJA_max",207.4006734,"Lewis",NA
"1858",2007,"lewis","MJJA_max",85.76430976,"Lewis",NA
"1859",2008,"lewis","MJJA_max",91.38720539,"Lewis",NA
"1860",2009,"lewis","MJJA_max",88.10774411,"Lewis",NA
"1861",1980,"little_susitna","MJJA_max",101.3503044,"Little Susitna",1
"1862",1981,"little_susitna","MJJA_max",132.9596016,"Little Susitna",1
"1863",1982,"little_susitna","MJJA_max",99.83674599,"Little Susitna",1
"1864",1983,"little_susitna","MJJA_max",119.4178196,"Little Susitna",1
"1865",1984,"little_susitna","MJJA_max",97.86773658,"Little Susitna",1
"1866",1985,"little_susitna","MJJA_max",97.13115661,"Little Susitna",1
"1867",1986,"little_susitna","MJJA_max",110.0143885,"Little Susitna",1
"1868",1987,"little_susitna","MJJA_max",76.76148312,"Little Susitna",1
"1869",1988,"little_susitna","MJJA_max",91.46541229,"Little Susitna",1
"1870",1989,"little_susitna","MJJA_max",122.5810736,"Little Susitna",1
"1871",1990,"little_susitna","MJJA_max",88.47371334,"Little Susitna",1
"1872",1991,"little_susitna","MJJA_max",95.62700609,"Little Susitna",1
"1873",1992,"little_susitna","MJJA_max",76.35694521,"Little Susitna",1
"1874",1993,"little_susitna","MJJA_max",124.3530714,"Little Susitna",1
"1875",1994,"little_susitna","MJJA_max",71.79856115,"Little Susitna",1
"1876",1995,"little_susitna","MJJA_max",84.09241837,"Little Susitna",1
"1877",1996,"little_susitna","MJJA_max",82.77808522,"Little Susitna",1
"1878",1997,"little_susitna","MJJA_max",113.2191478,"Little Susitna",1
"1879",1998,"little_susitna","MJJA_max",97.60819037,"Little Susitna",1
"1880",1999,"little_susitna","MJJA_max",109.1256226,"Little Susitna",1
"1881",2000,"little_susitna","MJJA_max",82.58716104,"Little Susitna",1
"1882",2001,"little_susitna","MJJA_max",90.484228,"Little Susitna",1
"1883",2002,"little_susitna","MJJA_max",102.7249585,"Little Susitna",1
"1884",2003,"little_susitna","MJJA_max",75.86884339,"Little Susitna",1
"1885",2004,"little_susitna","MJJA_max",45.04205866,"Little Susitna",1
"1886",2005,"little_susitna","MJJA_max",89.23907028,"Little Susitna",1
"1887",2006,"little_susitna","MJJA_max",161.2108467,"Little Susitna",1
"1888",2007,"little_susitna","MJJA_max",74.08909795,"Little Susitna",1
"1889",2008,"little_susitna","MJJA_max",112.4244604,"Little Susitna",1
"1890",2009,"little_susitna","MJJA_max",86.58771444,"Little Susitna",1
"1891",1980,"little_willow","MJJA_max",120.9814286,"Little Willow",1
"1892",1981,"little_willow","MJJA_max",162.5528571,"Little Willow",1
"1893",1982,"little_willow","MJJA_max",125.6085714,"Little Willow",1
"1894",1983,"little_willow","MJJA_max",139.9685714,"Little Willow",1
"1895",1984,"little_willow","MJJA_max",112.4214286,"Little Willow",1
"1896",1985,"little_willow","MJJA_max",106.4042857,"Little Willow",1
"1897",1986,"little_willow","MJJA_max",138.9485714,"Little Willow",1
"1898",1987,"little_willow","MJJA_max",96.49571429,"Little Willow",1
"1899",1988,"little_willow","MJJA_max",98.43857143,"Little Willow",1
"1900",1989,"little_willow","MJJA_max",145.7428571,"Little Willow",1
"1901",1990,"little_willow","MJJA_max",111.0128571,"Little Willow",1
"1902",1991,"little_willow","MJJA_max",109.7157143,"Little Willow",1
"1903",1992,"little_willow","MJJA_max",84.47714286,"Little Willow",1
"1904",1993,"little_willow","MJJA_max",143.8128571,"Little Willow",1
"1905",1994,"little_willow","MJJA_max",88.55142857,"Little Willow",1
"1906",1995,"little_willow","MJJA_max",83.27714286,"Little Willow",1
"1907",1996,"little_willow","MJJA_max",98.64571429,"Little Willow",1
"1908",1997,"little_willow","MJJA_max",133.0028571,"Little Willow",1
"1909",1998,"little_willow","MJJA_max",111.2657143,"Little Willow",1
"1910",1999,"little_willow","MJJA_max",119.69,"Little Willow",1
"1911",2000,"little_willow","MJJA_max",94.50857143,"Little Willow",1
"1912",2001,"little_willow","MJJA_max",112.4742857,"Little Willow",1
"1913",2002,"little_willow","MJJA_max",118.7828571,"Little Willow",1
"1914",2003,"little_willow","MJJA_max",86.40714286,"Little Willow",1
"1915",2004,"little_willow","MJJA_max",51.42142857,"Little Willow",1
"1916",2005,"little_willow","MJJA_max",98.13857143,"Little Willow",1
"1917",2006,"little_willow","MJJA_max",187.8257143,"Little Willow",1
"1918",2007,"little_willow","MJJA_max",90.89857143,"Little Willow",1
"1919",2008,"little_willow","MJJA_max",122.4928571,"Little Willow",1
"1920",2009,"little_willow","MJJA_max",100.0371429,"Little Willow",1
"1921",1980,"montana","MJJA_max",151.0784044,"Montana",1
"1922",1981,"montana","MJJA_max",212.9614856,"Montana",1
"1923",1982,"montana","MJJA_max",164.6740028,"Montana",1
"1924",1983,"montana","MJJA_max",192.0701513,"Montana",1
"1925",1984,"montana","MJJA_max",163.0536451,"Montana",1
"1926",1985,"montana","MJJA_max",137.5694636,"Montana",1
"1927",1986,"montana","MJJA_max",191.3810179,"Montana",1
"1928",1987,"montana","MJJA_max",129.0646492,"Montana",1
"1929",1988,"montana","MJJA_max",128.9270977,"Montana",1
"1930",1989,"montana","MJJA_max",208.3370014,"Montana",1
"1931",1990,"montana","MJJA_max",135.1169189,"Montana",1
"1932",1991,"montana","MJJA_max",126.3686382,"Montana",1
"1933",1992,"montana","MJJA_max",113.4924347,"Montana",1
"1934",1993,"montana","MJJA_max",202.2489684,"Montana",1
"1935",1994,"montana","MJJA_max",105.5543329,"Montana",1
"1936",1995,"montana","MJJA_max",109.5598349,"Montana",1
"1937",1996,"montana","MJJA_max",144.2420908,"Montana",1
"1938",1997,"montana","MJJA_max",191.0701513,"Montana",1
"1939",1998,"montana","MJJA_max",151.0082531,"Montana",1
"1940",1999,"montana","MJJA_max",169.2283356,"Montana",1
"1941",2000,"montana","MJJA_max",111.6836314,"Montana",1
"1942",2001,"montana","MJJA_max",150.6863824,"Montana",1
"1943",2002,"montana","MJJA_max",166.8899587,"Montana",1
"1944",2003,"montana","MJJA_max",120.6850069,"Montana",1
"1945",2004,"montana","MJJA_max",80.02338377,"Montana",1
"1946",2005,"montana","MJJA_max",122.3136176,"Montana",1
"1947",2006,"montana","MJJA_max",266.4910592,"Montana",1
"1948",2007,"montana","MJJA_max",118.525447,"Montana",1
"1949",2008,"montana","MJJA_max",126.5983494,"Montana",1
"1950",2009,"montana","MJJA_max",131.8129299,"Montana",1
"1951",1980,"ninilchik","MJJA_max",81.56217163,"Ninilchik",1
"1952",1981,"ninilchik","MJJA_max",114.4518389,"Ninilchik",1
"1953",1982,"ninilchik","MJJA_max",43.23117338,"Ninilchik",1
"1954",1983,"ninilchik","MJJA_max",71.07705779,"Ninilchik",1
"1955",1984,"ninilchik","MJJA_max",120.3992995,"Ninilchik",1
"1956",1985,"ninilchik","MJJA_max",76.03502627,"Ninilchik",1
"1957",1986,"ninilchik","MJJA_max",89.43782837,"Ninilchik",1
"1958",1987,"ninilchik","MJJA_max",41.76007005,"Ninilchik",1
"1959",1988,"ninilchik","MJJA_max",95.16112084,"Ninilchik",1
"1960",1989,"ninilchik","MJJA_max",91.73730298,"Ninilchik",1
"1961",1990,"ninilchik","MJJA_max",52.9352014,"Ninilchik",1
"1962",1991,"ninilchik","MJJA_max",67.39404553,"Ninilchik",1
"1963",1992,"ninilchik","MJJA_max",77.39754816,"Ninilchik",1
"1964",1993,"ninilchik","MJJA_max",95.42732049,"Ninilchik",1
"1965",1994,"ninilchik","MJJA_max",36.97723293,"Ninilchik",1
"1966",1995,"ninilchik","MJJA_max",88.64273205,"Ninilchik",1
"1967",1996,"ninilchik","MJJA_max",59.42031524,"Ninilchik",1
"1968",1997,"ninilchik","MJJA_max",76.46409807,"Ninilchik",1
"1969",1998,"ninilchik","MJJA_max",50.87215412,"Ninilchik",1
"1970",1999,"ninilchik","MJJA_max",87.26970228,"Ninilchik",1
"1971",2000,"ninilchik","MJJA_max",82.47285464,"Ninilchik",1
"1972",2001,"ninilchik","MJJA_max",58.85464098,"Ninilchik",1
"1973",2002,"ninilchik","MJJA_max",86.43957969,"Ninilchik",1
"1974",2003,"ninilchik","MJJA_max",71.34150613,"Ninilchik",1
"1975",2004,"ninilchik","MJJA_max",27.37302977,"Ninilchik",1
"1976",2005,"ninilchik","MJJA_max",44.1558669,"Ninilchik",1
"1977",2006,"ninilchik","MJJA_max",124.5446585,"Ninilchik",1
"1978",2007,"ninilchik","MJJA_max",46.77583187,"Ninilchik",1
"1979",2008,"ninilchik","MJJA_max",76.15236427,"Ninilchik",1
"1980",2009,"ninilchik","MJJA_max",62.20490368,"Ninilchik",1
"1981",1980,"theodore","MJJA_max",106.1218182,"Theodore",1
"1982",1981,"theodore","MJJA_max",168.1545455,"Theodore",1
"1983",1982,"theodore","MJJA_max",100.9690909,"Theodore",1
"1984",1983,"theodore","MJJA_max",124.9181818,"Theodore",1
"1985",1984,"theodore","MJJA_max",163.72,"Theodore",1
"1986",1985,"theodore","MJJA_max",116.1363636,"Theodore",1
"1987",1986,"theodore","MJJA_max",135.4963636,"Theodore",1
"1988",1987,"theodore","MJJA_max",86.71454546,"Theodore",1
"1989",1988,"theodore","MJJA_max",127.9072727,"Theodore",1
"1990",1989,"theodore","MJJA_max",173.0763636,"Theodore",1
"1991",1990,"theodore","MJJA_max",92.96545455,"Theodore",1
"1992",1991,"theodore","MJJA_max",88.38909091,"Theodore",1
"1993",1992,"theodore","MJJA_max",102.4236364,"Theodore",1
"1994",1993,"theodore","MJJA_max",162.6018182,"Theodore",1
"1995",1994,"theodore","MJJA_max",75.71090909,"Theodore",1
"1996",1995,"theodore","MJJA_max",101.9327273,"Theodore",1
"1997",1996,"theodore","MJJA_max",115.8709091,"Theodore",1
"1998",1997,"theodore","MJJA_max",140.4381818,"Theodore",1
"1999",1998,"theodore","MJJA_max",108.8690909,"Theodore",1
"2000",1999,"theodore","MJJA_max",127.2363636,"Theodore",1
"2001",2000,"theodore","MJJA_max",102.9581818,"Theodore",1
"2002",2001,"theodore","MJJA_max",98.47454546,"Theodore",1
"2003",2002,"theodore","MJJA_max",131.6236364,"Theodore",1
"2004",2003,"theodore","MJJA_max",103.6672727,"Theodore",1
"2005",2004,"theodore","MJJA_max",66.74909091,"Theodore",1
"2006",2005,"theodore","MJJA_max",82.07272727,"Theodore",1
"2007",2006,"theodore","MJJA_max",211.9363636,"Theodore",1
"2008",2007,"theodore","MJJA_max",81.39454546,"Theodore",1
"2009",2008,"theodore","MJJA_max",83.68363636,"Theodore",1
"2010",2009,"theodore","MJJA_max",88.74727273,"Theodore",1
"2011",1980,"willow","MJJA_max",134.9767025,"Willow",1
"2012",1981,"willow","MJJA_max",173.9722222,"Willow",1
"2013",1982,"willow","MJJA_max",135.125448,"Willow",1
"2014",1983,"willow","MJJA_max",163.4130824,"Willow",1
"2015",1984,"willow","MJJA_max",118.8870968,"Willow",1
"2016",1985,"willow","MJJA_max",120.2598566,"Willow",1
"2017",1986,"willow","MJJA_max",151.8198925,"Willow",1
"2018",1987,"willow","MJJA_max",103.2311828,"Willow",1
"2019",1988,"willow","MJJA_max",107.516129,"Willow",1
"2020",1989,"willow","MJJA_max",156.9749104,"Willow",1
"2021",1990,"willow","MJJA_max",116.7732975,"Willow",1
"2022",1991,"willow","MJJA_max",123.9184588,"Willow",1
"2023",1992,"willow","MJJA_max",94.92204301,"Willow",1
"2024",1993,"willow","MJJA_max",157.8485663,"Willow",1
"2025",1994,"willow","MJJA_max",93.57706093,"Willow",1
"2026",1995,"willow","MJJA_max",101.3709677,"Willow",1
"2027",1996,"willow","MJJA_max",106.7007169,"Willow",1
"2028",1997,"willow","MJJA_max",146.1594982,"Willow",1
"2029",1998,"willow","MJJA_max",125.2992832,"Willow",1
"2030",1999,"willow","MJJA_max",134.7464158,"Willow",1
"2031",2000,"willow","MJJA_max",104.8960574,"Willow",1
"2032",2001,"willow","MJJA_max",121.3709677,"Willow",1
"2033",2002,"willow","MJJA_max",131.0887097,"Willow",1
"2034",2003,"willow","MJJA_max",95.53315412,"Willow",1
"2035",2004,"willow","MJJA_max",59.14784946,"Willow",1
"2036",2005,"willow","MJJA_max",112.6057348,"Willow",1
"2037",2006,"willow","MJJA_max",205.9238351,"Willow",1
"2038",2007,"willow","MJJA_max",99.05645161,"Willow",1
"2039",2008,"willow","MJJA_max",145.6460574,"Willow",1
"2040",2009,"willow","MJJA_max",113.5286738,"Willow",1
